Country,Lat,Long,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mauritania,21.00789,-10.940835,MR,940.0,980.0,1010.0,1050.0,1070.0,1170.0,1230.0,1230.0,1240.0,1300.0,1270.0,1400.0,1549.99995231628,1480.00001907349,1639.99998569489,1509.99999046326,1730.00001907349,1990.00000953674,1899.99997615814,2349.99990463257,2400.00009536743,2460.00003814697,2730.00001907349,2589.99991416931,2900.00009536743,3559.99994277954,3259.99999046326,3490.00000953674,3690.00005722046,3950.00004768372
Mauritius,-20.348404,57.552152,MU,1160.0,1250.0,1320.0,1470.0,1510.0,1550.0,1610.0,1620.0,1790.0,2200.0,2430.0,2570.0,2609.99989509583,2750.0,2769.99998092651,2960.00003814697,3299.99995231628,3400.00009536743,3470.00002861023,3420.00007629395,3660.00008583069,3640.00010490417,3730.00001907349,3819.9999332428,3950.00004768372,3960.00003814697,4039.99996185303,4170.00007629395,4130.00011444092,4170.00007629395
Malawi,-13.254308,34.301525,MW,550.0,640.0,630.0,720.0,740.0,750.0,740.0,770.0,750.0,790.0,710.0,680.0,680.000007152557,750.0,769.999980926514,759.999990463257,779.999971389771,829.999983310699,959.999978542328,980.000019073486,889.999985694885,930.000007152557,949.999988079071,980.000019073486,850.000023841858,930.000007152557,1120.00000476837,1190.00005722046,1379.99999523163,1450.00004768372
Malaysia,4.210484,101.975766,MY,54620.0,65100.0,67170.0,73040.0,79740.0,86310.0,98640.0,106020.0,105690.0,114450.0,124360.0,129460.0,136380.004882813,144490.005493164,158270.004272461,167419.998168945,174100.006103516,189940.002441406,202910.003662109,181929.992675781,200220.001220703,202740.005493164,205809.997558594,223660.003662109,236649.993896484,236539.993286133,235960.006713867,227619.995117188,244410.003662109,253270.004272461
New Caledonia,-20.904305,165.618042,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,17.607789,8.081666,NE,570.0,540.0,500.0,570.0,550.0,530.0,610.0,620.0,670.0,650.0,670.0,670.0,699.999988079071,759.999990463257,790.000021457672,759.999990463257,750.0,819.999992847443,860.000014305115,1080.00004291534,1370.00000476837,1409.9999666214,1889.99998569489,1970.00002861023,2150.00009536743,2109.99989509583,2109.99989509583,1909.9999666214,1950.00004768372,2150.00009536743
Nigeria,9.081999,8.675277,NG,72770.0,81930.0,91810.0,86240.0,78330.0,86170.0,100230.0,98650.0,88700.0,87020.0,97220.0,101950.0,92239.9978637695,101000.0,98730.0033569336,98720.0012207031,88769.9966430664,81120.002746582,86930.0003051758,76949.9969482422,90059.9975585938,95000.0,95339.9963378906,108129.997253418,114830.001831055,107760.00213623,110830.001831055,108500.0,109889.999389648,115279.998779297
Nicaragua,12.865416,-85.207229,NI,1930.0,1920.0,2240.0,2200.0,2530.0,2650.0,2820.0,3020.0,3520.0,3540.0,3770.0,3930.0,4059.99994277954,4559.99994277954,4530.00020980835,4340.00015258789,4550.00019073486,4699.99980926514,4500.0,4389.9998664856,4510.00022888184,4769.99998092651,4690.00005722046,4469.99979019165,4760.00022888184,5269.99998092651,5380.00011444092,5480.00001907349,5110.0001335144,5239.99977111816
Netherlands,52.132633,5.291266,NL,148380.0,154510.0,153250.0,158150.0,157260.0,164110.0,173620.0,166310.0,166730.0,161450.0,162100.0,167120.0,167429.992675781,170360.000610352,172119.995117188,167929.992675781,163699.996948242,164550.003051758,165220.001220703,160490.005493164,171110.000610352,158770.004272461,157470.001220703,157089.996337891,149789.993286133,157410.003662109,158539.993286133,155759.994506836,151360.000610352,146339.996337891
Norway,60.472024,8.468946,NO,29310.0,27330.0,30200.0,32430.0,34410.0,34390.0,34600.0,36540.0,37890.0,39700.0,34290.0,34720.0,34369.9989318848,37169.9981689453,37340.0001525879,36349.9984741211,37200.0007629395,37750.0,36869.9989318848,37430.0003051758,41409.9998474121,39599.9984741211,38490.0016784668,39500.0,39110.0006103516,39490.0016784668,38759.9983215332,37720.0012207031,37590.0001525879,35950.0007629395
Nepal,28.394857,84.124008,NP,940.0,1180.0,1230.0,1410.0,1740.0,1900.0,1960.0,2190.0,2320.0,3120.0,3220.0,3460.0,2789.99996185303,3019.99998092651,2809.99994277954,3190.00005722046,2619.99988555908,2690.00005722046,2990.00000953674,3880.00011444092,4639.9998664856,5199.99980926514,6000.0,6090.00015258789,7130.00011444092,7190.00005722046,10409.9998474121,12479.9995422363,15189.9995803833,13449.9998092651
Nauru,-0.522778,166.931503,NR,130.0,130.0,120.0,110.0,110.0,110.0,100.0,100.0,100.0,90.0,90.0,80.0,79.9999982118607,70.0000002980232,70.0000002980232,70.0000002980232,50.0000007450581,39.9999991059303,39.9999991059303,39.9999991059303,39.9999991059303,39.9999991059303,39.9999991059303,50.0000007450581,50.0000007450581,59.9999986588955,59.9999986588955,70.0000002980232,59.9999986588955,59.9999986588955
New Zealand,-40.900557,174.885971,NZ,22310.0,22630.0,24380.0,23960.0,24230.0,24330.0,25410.0,27690.0,27180.0,28610.0,29450.0,31620.0,31540.0009155273,33400.0015258789,32840.0001525879,34229.9995422363,34270.0004577637,33270.0004577637,34169.9981689453,31170.0000762939,31049.9992370605,30290.0009155273,32110.0006103516,31889.9993896484,31969.9993133545,32279.9987792969,31190.0005340576,32930.0003051758,32360.0006103516,34009.9983215332
Oman,21.512583,55.923255,OM,11920.0,15720.0,14920.0,15180.0,16190.0,18870.0,19380.0,20020.0,19520.0,21980.0,25110.0,28030.0,29969.9993133545,31700.0007629395,31260.0002288818,31010.0002288818,39189.998626709,42259.9983215332,41310.001373291,43590.0001525879,47080.0018310547,53619.9989318848,60549.9992370605,63009.9983215332,66389.9993896484,70129.997253418,72129.997253418,71930.0003051758,75599.9984741211,76029.9987792969
Pakistan,30.375321,69.345116,PK,59030.0,60310.0,66980.0,73750.0,76250.0,82740.0,85820.0,89360.0,90190.0,98770.0,98370.0,99840.0,102330.001831055,105660.003662109,118650.001525879,121669.998168945,132479.995727539,146259.994506836,142160.003662109,145139.999389648,140619.995117188,141699.996948242,143809.997558594,146059.997558594,154240.005493164,164130.004882813,181110.000610352,198830.001831055,187309.997558594,190570.007324219
Panama,8.537981,-80.782127,PA,2690.0,3120.0,3640.0,3800.0,4040.0,4360.0,4410.0,4640.0,5720.0,5010.0,5280.0,6220.0,5409.99984741211,5530.00020980835,5610.0001335144,7119.99988555908,7489.99977111816,7480.00001907349,7300.00019073486,8699.99980926514,9189.9995803833,9989.99977111816,10460.000038147,10250.0,10760.0002288818,10699.9998092651,10770.0004577637,10130.0001144409,10060.0004196167,13340.0001525879
Peru,-9.189967,-75.015152,PE,20880.0,20270.0,21030.0,21800.0,22540.0,25650.0,28060.0,27960.0,26970.0,29070.0,28630.0,26540.0,27729.9995422363,27159.9998474121,31239.9997711182,31290.0009155273,30840.0001525879,33810.001373291,38290.0009155273,41169.9981689453,45000.0,48430.0003051758,48119.9989318848,49750.0,53169.9981689453,54549.9992370605,56860.0006103516,54270.0004577637,54590.0001525879,56750.0
Philippines,12.879721,121.774017,PH,41080.0,40650.0,44020.0,47800.0,51510.0,61750.0,67220.0,74790.0,74220.0,71580.0,72100.0,70480.0,71569.9996948242,73629.997253418,75139.9993896484,76669.9981689453,69470.0012207031,73220.0012207031,75150.0015258789,76300.0030517578,81930.0003051758,82629.997253418,86180.0003051758,95500.0,101819.999694824,111010.00213623,121959.999084473,133500.0,138570.007324219,145419.998168945
Palau,7.51498,134.58252,PW,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,210.0,220.0,219.999998807907,219.999998807907,230.000004172325,259.999990463257,250.0,239.999994635582,209.999993443489,200.000002980232,209.999993443489,209.999993443489,219.999998807907,219.999998807907,219.999998807907,209.999993443489,250.0,259.999990463257,250.0,250.0
Papua New Guinea,-6.314993,143.95555,PG,2170.0,2180.0,2180.0,2210.0,2060.0,2130.0,2230.0,2400.0,2650.0,2600.0,2830.0,3390.0,3609.99989509583,4079.99992370605,4949.99980926514,4929.99982833862,4780.00020980835,5050.00019073486,4760.00022888184,5030.00020980835,5019.99998092651,5159.99984741211,4889.9998664856,5239.99977111816,5889.9998664856,6510.00022888184,7659.99984741211,7610.0001335144,7559.99994277954,7579.99992370605
Poland,51.919438,19.145136,PL,350210.0,351620.0,343370.0,344020.0,339750.0,340000.0,355320.0,344630.0,318410.0,308980.0,295770.0,293630.0,287320.007324219,297730.010986328,301850.006103516,301350.006103516,314089.996337891,313380.004882813,308329.986572266,297260.009765625,313739.990234375,310589.996337891,303350.006103516,298299.987792969,285730.010986328,289079.986572266,299799.987792969,312859.985351563,311910.003662109,295130.004882813
Puerto Rico,18.220833,-66.590149,PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,40.339852,127.510093,KP,123330.0,117340.0,104690.0,96710.0,88750.0,83420.0,74010.0,67520.0,60940.0,66580.0,71820.0,74390.0,71199.9969482422,72739.9978637695,74319.9996948242,77589.9963378906,78940.0024414063,65629.997253418,72830.0018310547,55360.0006103516,51619.9989318848,37099.9984741211,38479.9995422363,27629.9991607666,31229.9995422363,25100.0003814697,30000.0,54290.0009155273,50529.9987792969,56040.0009155273
Portugal,39.399872,-8.224454,PT,41070.0,42770.0,46770.0,45790.0,47300.0,50690.0,48740.0,50930.0,55600.0,62210.0,61660.0,61380.0,65599.9984741211,60520.0004577637,62130.0010681152,65470.0012207031,60450.0007629395,58799.9992370605,56840.0001525879,56299.9992370605,50939.998626709,49869.9989318848,48220.0012207031,46560.001373291,45930.0003051758,49849.9984741211,48759.9983215332,53330.0018310547,49500.0,44639.9993896484
Paraguay,-23.442503,-58.443832,PY,2070.0,2020.0,2470.0,2820.0,3340.0,3780.0,3720.0,4110.0,4270.0,4270.0,3520.0,3610.0,3779.99997138977,3940.00005722046,3970.00002861023,3700.00004768372,3950.00004768372,3720.00002861023,4320.00017166138,4570.00017166138,5039.99996185303,5219.99979019165,5179.99982833862,5300.00019073486,5630.00011444092,6369.99988555908,7179.99982833862,8060.0004196167,8470.00026702881,8210.00003814697
Palestinian Territories,31.952162,35.233154,PS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,-17.679742,-149.406843,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,25.354826,51.183884,QA,12540.0,14980.0,14680.0,16610.0,18490.0,19050.0,20940.0,25390.0,26500.0,29000.0,28660.0,28650.0,32500.0,34740.0016784668,37069.9996948242,38540.0009155273,43770.0004577637,49830.0018310547,53040.0009155273,54069.9996948242,60580.0018310547,68190.0024414063,75080.0018310547,76169.9981689453,81660.0036621094,84779.9987792969,86919.9981689453,87540.0009155273,86419.9981689453,91970.0012207031
Romania,45.943161,24.96676,RO,172630.0,142760.0,126190.0,117700.0,115160.0,120880.0,124210.0,113610.0,99540.0,84990.0,89020.0,95230.0,93739.9978637695,98139.9993896484,95349.9984741211,94709.9990844727,99260.0021362305,96730.0033569336,95419.9981689453,80709.9990844727,77620.002746582,84059.9975585938,81849.9984741211,72089.9963378906,71540.0009155273,73319.9996948242,71589.9963378906,74209.9990844727,75190.0024414063,73949.9969482422
Russia,61.52401,105.318756,RU,2163530.0,2136440.0,2030810.0,1880250.0,1685050.0,1635490.0,1601180.0,1489510.0,1487970.0,1523720.0,1563850.0,1567170.0,1565339.96582031,1610000.0,1600979.98046875,1611979.98046875,1654849.97558594,1658150.02441406,1655189.94140625,1546670.04394531,1617829.95605469,1699089.96582031,1675760.00976563,1632680.05371094,1611959.9609375,1592560.05859375,1571520.01953125,1594550.04882813,1661000.0,1703589.96582031
Rwanda,-1.940278,29.873888,RW,550.0,500.0,500.0,510.0,470.0,460.0,480.0,510.0,510.0,530.0,540.0,560.0,560.000002384186,550.000011920929,560.000002384186,550.000011920929,550.000011920929,579.999983310699,560.000002384186,589.999973773956,600.000023841858,680.000007152557,750.0,810.000002384186,860.000014305115,980.000019073486,1159.9999666214,1190.00005722046,1289.99996185303,1330.00004291534
Saudi Arabia,23.885942,45.079162,SA,171410.0,187930.0,202040.0,203260.0,206360.0,204830.0,217650.0,220070.0,233900.0,239520.0,249660.0,254090.0,272250.0,284829.986572266,299890.014648438,315290.008544922,335440.002441406,354619.995117188,389720.001220703,406529.998779297,446130.004882813,463769.989013672,492470.001220703,503209.991455078,540520.01953125,565190.002441406,561229.98046875,545070.007324219,521260.009765625,523780.029296875
Sudan,12.862807,30.217636,SD,5370.0,4800.0,4530.0,3210.0,4700.0,4510.0,4310.0,5240.0,4770.0,5310.0,5690.0,6250.0,7710.00003814697,7929.99982833862,8829.99992370605,10500.0,12899.9996185303,13960.000038147,14949.9998092651,15479.9995422363,16420.0000762939,15920.0000762939,15800.0001907349,15220.0002670288,16120.0008392334,18709.9990844727,21129.9991607666,20959.9990844727,20860.0006103516,20620.0008392334
Senegal,14.497401,-14.452362,SN,2330.0,2330.0,2570.0,2510.0,2610.0,2760.0,2930.0,3210.0,3600.0,3960.0,4060.0,4460.0,4579.99992370605,4489.99977111816,5389.9998664856,5670.00007629395,5570.00017166138,6199.99980926514,6440.00005722046,6670.00007629395,7030.00020980835,7570.00017166138,7449.99980926514,8010.00022888184,8569.99969482422,9289.99996185303,10130.0001144409,9800.00019073486,10180.0003051758,10619.9998855591
Singapore,1.352083,103.819836,SG,28970.0,30470.0,31410.0,36160.0,37980.0,37580.0,38520.0,38160.0,37050.0,37800.0,42120.0,42030.0,41290.0009155273,38159.9998474121,39619.9989318848,36900.0015258789,37169.9981689453,38290.0009155273,38419.9981689453,38830.0018310547,42409.9998474121,44770.0004577637,43689.998626709,43909.9998474121,44400.0015258789,45430.0003051758,46099.9984741211,49139.9993896484,47400.0015258789,47380.0010681152
Solomon Islands,-9.64571,160.156194,SB,150.0,160.0,170.0,180.0,190.0,200.0,210.0,210.0,220.0,230.0,240.0,250.0,259.999990463257,270.000010728836,310.000002384186,340.000003576279,340.000003576279,340.000003576279,319.999992847443,330.000013113022,340.000003576279,349.999994039536,349.999994039536,389.999985694885,340.000003576279,310.000002384186,360.000014305115,349.999994039536,360.000014305115,360.000014305115
Sierra Leone,8.460555,-11.779889,SL,320.0,340.0,320.0,330.0,350.0,240.0,310.0,230.0,250.0,200.0,330.0,440.0,500.0,550.000011920929,529.999971389771,449.999988079071,589.999973773956,500.0,519.999980926514,519.999980926514,560.000002384186,740.000009536743,860.000014305115,1039.99996185303,1149.99997615814,910.000026226044,930.000007152557,939.999997615814,860.000014305115,899.999976158142
El Salvador,13.794185,-88.89653,SV,2380.0,3070.0,3350.0,3920.0,4460.0,4960.0,4390.0,5320.0,5670.0,5610.0,5630.0,5870.0,5940.00005722046,6510.00022888184,6679.99982833862,6840.00015258789,7239.99977111816,7630.00011444092,6909.99984741211,6679.99982833862,6539.99996185303,6780.00020980835,6769.99998092651,6460.00003814697,6590.00015258789,7000.0,7170.00007629395,6380.00011444092,6809.99994277954,7800.00019073486
San Marino,43.94236,12.457777,SM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,5.152149,46.199616,SO,730.0,710.0,680.0,640.0,630.0,600.0,570.0,550.0,520.0,500.0,490.0,510.0,569.999992847443,579.999983310699,579.999983310699,579.999983310699,579.999983310699,620.000004768372,620.000004768372,610.000014305115,629.999995231628,629.999995231628,629.999995231628,649.999976158142,649.999976158142,649.999976158142,660.000026226044,660.000026226044,660.000026226044,689.999997615814
Serbia,44.016521,21.005859,RS,61910.0,52200.0,47990.0,42720.0,38900.0,44550.0,51650.0,56310.0,56210.0,40010.0,43990.0,45000.0,48580.0018310547,52150.0015258789,56349.9984741211,50689.998626709,53009.9983215332,51459.9990844727,49830.0018310547,46869.9989318848,47099.9984741211,51229.9995422363,45790.0009155273,46470.0012207031,38959.9990844727,45389.9993896484,46619.9989318848,47340.0001525879,46130.0010681152,45950.0007629395
São Tomé and Príncipe,0.18636,6.613081,ST,50.0,50.0,40.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,59.9999986588955,70.0000002980232,70.0000002980232,79.9999982118607,79.9999982118607,79.9999982118607,90.0000035762787,90.0000035762787,100.000001490116,100.000001490116,119.999997317791,119.999997317791,119.999997317791,119.999997317791,129.999995231628,140.000000596046,140.000000596046,150.000005960464
Suriname,3.919305,-56.027783,SR,1760.0,2050.0,2050.0,2060.0,2070.0,2090.0,2110.0,2130.0,2130.0,2150.0,1480.0,1520.0,1120.00000476837,1230.00001907349,1389.99998569489,1690.00005722046,1529.99997138977,1409.9999666214,1460.00003814697,1450.00004768372,1740.00000953674,1950.00004768372,2440.00005722046,2289.99996185303,2619.99988555908,2720.00002861023,2950.00004768372,2500.0,2210.00003814697,2650.00009536743
Slovakia,48.669026,19.699024,SK,54810.0,47940.0,46100.0,44320.0,41700.0,42370.0,42170.0,42270.0,41400.0,40660.0,38070.0,38580.0,38069.9996948242,38330.0018310547,37430.0003051758,38520.0004577637,37869.9989318848,37189.998626709,37099.9984741211,33909.9998474121,35430.0003051758,34119.9989318848,32349.9984741211,32919.9981689453,30440.0005340576,30750.0,31500.0,33580.0018310547,33000.0,31079.9999237061
Slovenia,46.151241,14.995463,SI,13530.0,12740.0,12830.0,13560.0,13610.0,14470.0,15290.0,15730.0,15500.0,14910.0,14540.0,15380.0,15520.0004577637,15409.9998474121,15699.9998092651,15920.0000762939,16290.0009155273,16280.0006866455,17360.0006103516,15510.0002288818,15779.9997329712,15699.9998092651,15119.9998855591,14550.0001907349,13109.9996566772,13140.0003433228,13899.9996185303,14119.9998855591,14069.9996948242,13600.0003814697
Sweden,60.128161,18.643501,SE,53350.0,54240.0,56750.0,56500.0,58490.0,58230.0,63650.0,57380.0,58360.0,57260.0,53280.0,52500.0,54020.0004577637,55200.0007629395,53590.0001525879,50209.9990844727,48900.0015258789,47139.9993896484,46150.0015258789,42880.0010681152,48130.0010681152,44580.0018310547,42139.9993896484,40540.0009155273,39080.0018310547,39189.998626709,38779.9987792969,38290.0009155273,36009.9983215332,35000.0
Swaziland,-26.522503,31.465866,SZ,560.0,560.0,580.0,590.0,610.0,630.0,460.0,590.0,620.0,680.0,690.0,610.0,620.000004768372,629.999995231628,629.999995231628,660.000026226044,649.999976158142,660.000026226044,629.999995231628,699.999988079071,649.999976158142,660.000026226044,680.000007152557,750.0,750.0,769.999980926514,839.999973773956,889.999985694885,910.000026226044,959.999978542328
Seychelles,-4.679574,55.491977,SC,150.0,170.0,180.0,190.0,210.0,200.0,240.0,280.0,290.0,310.0,290.0,320.0,349.999994039536,340.000003576279,379.999995231628,379.999995231628,389.999985694885,400.000005960464,419.999986886978,449.999988079071,439.999997615814,409.999996423721,430.000007152557,419.999986886978,469.999998807907,509.999990463257,579.999983310699,579.999983310699,579.999983310699,610.000014305115
Syria,34.802075,38.996815,SY,32390.0,35770.0,35150.0,35880.0,37440.0,38980.0,42020.0,42070.0,44630.0,43870.0,44400.0,44730.0,44270.0004577637,44380.0010681152,46360.0006103516,57220.0012207031,60209.9990844727,63599.9984741211,65279.9987792969,60700.0007629395,61090.0001525879,56919.9981689453,47029.9987792969,30700.0007629395,26610.0006103516,25270.0004577637,26340.0001525879,29340.0001525879,27389.9993896484,25709.9990844727
